1535,North Munster League 2011,2011-05-09,23
1524,North Dublin Chess League A 2011,2011-05-16,7
1525,North Dublin Chess League B 2011,2011-05-16,6
1532,Ennis Open 2011,2011-05-20,49
1533,Ennis U1400 2011,2011-05-20,39
1512,Drogheda Congress Section A 2011,2011-06-04,6
1513,Drogheda Congress Section B 2011,2011-06-04,6
1514,Drogheda Congress Section C 2011,2011-06-04,6
1515,Drogheda Congress Section D 2011,2011-06-04,6
1516,Drogheda Congress Section E 2011,2011-06-04,6
1517,Drogheda Congress Section F 2011,2011-06-04,6
1518,Drogheda Congress Section G 2011,2011-06-04,6
1519,Drogheda Congress Swiss Section 2011,2011-06-04,9
1492,Waterford Major 2011,2011-06-10,26
1493,Waterford Minor 2011,2011-06-10,27
1537,Elm Mount CC B 2011,2011-06-13,6
1538,Elm Mount CC D 2011,2011-06-13,8
1541,Elm Mount CC C 2011,2011-06-13,8
1497,Irish Championships Junior 2011,2011-07-02,34
1498,Irish Championships Intermediate 2011,2011-07-02,21
1500,Irish Championships Senior 2011,2011-07-02,26
1502,Campionnat de Paris (Ryan Griffiths),2011-07-02,10
1531,Campionnat de Paris (David Fitzsimons),2011-07-02,10
1499,Irish Championships Weekender 2011,2011-07-09,35
1528,Trofeul Techirghiol\, U12\, Romania 2011,2011-07-10,9
1503,Glorney Cup 2011,2011-07-19,20
1504,Gilbert Cup 2011,2011-07-19,12
1505,John Robertson Cup 2011,2011-07-19,24
1506,Bernadette Stokes Cup 2011,2011-07-19,24
1507,Czech Open 2011,2011-07-22,20
1510,British Championships Major Open 2011,2011-07-24,21
1508,British Championships 2011,2011-07-25,24
1511,Ischia (Italy) Open 2011,2011-07-26,10
1509,British Championships U10 2011,2011-08-01,8
1527,European Youth Champs\, U14\, Austria 2011,2011-08-02,10
1526,European Youth Champs\, U12\, Austria 2011,2011-08-03,9
1529,Bray Open 2011,2011-08-03,8
1530,Bray Minor 2011,2011-08-03,10
1522,City of Dublin IM Tournament 2011,2011-08-25,10
1539,City of Dublin Masters 2011,2011-09-02,10
1542,City of Dublin Majors 2011,2011-09-02,29
1543,City of Dublin Juniors 2011,2011-09-02,38
1544,City of Dublin Challengers 2011,2011-09-02,37
